symbol,timeframe,trade_id,signal_time,direction,pattern_group,entry1_price,entry1_filled,entry2_price,entry2_filled,exit_price,exit_time,exit_reason,pnl_pct,tp_price,sl_price
GRTUSDT,25m,0,2025-11-04 22:15:00,Long,G1,0.05156,False,0.05473,True,0.0551,2025-11-04 23:05:00,TP,0.33802302210853485,0.0551,0.05145
SAPIENUSDT,30m,0,2025-10-19 00:00:00,Short,G3,0.13344,True,0.12981,True,0.12732,2025-10-19 11:00:00,TP,3.2706552706552734,0.12732,0.13706
SAPIENUSDT,15m,0,2025-10-29 07:30:00,Short,G1,0.17273,False,0.16337,True,0.1522,2025-10-29 11:30:00,TP,3.4186203097263843,0.1522,0.17479
SAPIENUSDT,45m,0,2025-11-03 22:30:00,Long,G2,0.13591,False,0.14011,True,0.14079,2025-11-03 23:15:00,TP,0.2426664763400136,0.14079,0.13539
RIFUSDT,25m,0,2025-11-04 22:15:00,Long,G1,0.03789,True,0.0391,True,0.03787,2025-11-05 01:10:00,SL,-1.6235874788933642,0.03967,0.03787
RIFUSDT,45m,0,2025-11-05 03:45:00,Long,G1,0.03787,False,0.03962,True,0.03967,2025-11-05 04:30:00,TP,0.06309944472487947,0.03967,0.03757
PUNDIXUSDT,30m,0,2025-10-27 17:00:00,Long,G3,0.3379,False,0.3416,True,0.3422,2025-10-27 18:00:00,TP,0.0878220140515207,0.3422,0.3361
PUNDIXUSDT,1h,0,2025-09-28 10:00:00,Short,G1,0.3218,True,0.3171,True,0.3256,2025-09-29 00:00:00,SL,-1.9251839098450425,0.3083,0.3256
PUNDIXUSDT,1h,1,2025-10-30 23:00:00,Long,G1,0.2942,False,0.2987,True,0.3007,2025-10-31 00:00:00,TP,0.33478406427854057,0.3007,0.2908
PUNDIXUSDT,15m,0,2025-11-02 11:45:00,Long,G1,0.3008,True,0.303,True,0.2988,2025-11-02 14:00:00,SL,-1.0268300761841642,0.3046,0.2988
DIAUSDT,15m,0,2025-10-27 11:30:00,Short,G1,0.7359,False,0.7083,True,0.6916,2025-10-27 12:00:00,TP,1.1788790060708771,0.6916,0.7441
DIAUSDT,15m,1,2025-11-02 11:30:00,Long,G1,0.4958,False,0.5014,True,0.5043,2025-11-02 12:00:00,TP,0.28919026725169666,0.5043,0.4938
AGLDUSDT,30m,0,2025-10-31 16:00:00,Short,G2,0.3755,True,0.3747,True,0.3715,2025-10-31 20:30:00,TP,0.9597440682484649,0.3715,0.3785
AGLDUSDT,1h,0,2025-10-30 23:00:00,Long,G1,0.3502,True,0.3582,True,0.364,2025-11-03 03:00:00,TP,2.766798418972325,0.364,0.3476
AGLDUSDT,25m,0,2025-11-04 22:15:00,Long,G1,0.2967,False,0.3138,True,0.3178,2025-11-05 02:25:00,TP,0.6373486297004466,0.3178,0.2946
HBARUSDT,30m,0,2025-10-20 11:30:00,Short,G2,0.17844,True,0.17763,True,0.17998,2025-10-20 13:30:00,SL,-1.0924818153733828,0.17618,0.17998
HBARUSDT,30m,1,2025-10-27 20:30:00,Short,G1,0.1835,True,0.18123,True,0.1839,2025-10-27 23:30:00,SL,-0.841718531516469,0.17971,0.1839
ZKJUSDT,1h,0,2025-10-30 23:00:00,Long,G1,0.061,False,0.0622,True,0.0634,2025-10-31 16:00:00,TP,0.9646302250803855,0.0634,0.0598
XLMUSDT,1h,0,2025-09-29 11:00:00,Short,G2,0.36867,False,0.36645,True,0.36511,2025-09-29 12:00:00,TP,0.18283531177514092,0.36511,0.37059
XLMUSDT,15m,0,2025-11-01 09:45:00,Short,G3,0.30514,False,0.30437,True,0.30357,2025-11-01 10:00:00,TP,0.1314189966159555,0.30357,0.30723
XLMUSDT,15m,1,2025-11-01 10:00:00,Short,G3,0.30514,True,0.3041,True,0.30357,2025-11-01 13:30:00,TP,0.3446917470947395,0.30357,0.30723
XLMUSDT,15m,2,2025-11-01 17:15:00,Short,G1,0.30644,True,0.30607,True,0.30335,2025-11-02 01:45:00,TP,0.948555941943802,0.30335,0.30713
XLMUSDT,15m,3,2025-11-05 00:15:00,Short,G1,0.2707,False,0.26858,True,0.26787,2025-11-05 02:00:00,TP,0.13217663266065763,0.26787,0.27135
ORDIUSDT,30m,0,2025-10-31 06:00:00,Short,G3,4.629,True,4.611,True,4.696,2025-10-31 12:00:00,SL,-1.6450216450216562,4.566,4.696
ORDIUSDT,1h,0,2025-09-29 05:00:00,Short,G1,8.101,False,8.007,True,7.997,2025-09-29 06:00:00,TP,0.062445360309727665,7.997,8.189
CYBERUSDT,15m,0,2025-11-01 04:15:00,Short,G2,0.966,False,0.965,True,0.961,2025-11-01 05:00:00,TP,0.2072538860103629,0.961,0.97
TIAUSDT,30m,0,2025-10-31 06:30:00,Short,G3,0.9239,False,0.9177,True,0.9145,2025-10-31 07:00:00,TP,0.17434891576767902,0.9145,0.9292
AINUSDT,30m,0,2025-10-25 00:00:00,Short,G3,0.12952,True,0.129,True,0.12835,2025-10-25 01:00:00,TP,0.704007426891532,0.12835,0.13028
AINUSDT,1h,0,2025-10-02 00:00:00,Long,G3,0.14701,False,0.14979,True,0.15119,2025-10-02 04:00:00,TP,0.46732091594899006,0.15119,0.14647
YBUSDT,30m,0,2025-10-29 07:30:00,Short,G2,0.6166,True,0.6143,True,0.5989,2025-10-29 13:30:00,TP,2.689089284263557,0.5989,0.6485
YBUSDT,30m,1,2025-10-31 05:30:00,Short,G2,0.5805,False,0.5758,True,0.5725,2025-10-31 06:00:00,FORCED_CLOSE_NEW_SIGNAL,0.2865578325807546,0.563,0.5971
YBUSDT,30m,2,2025-10-31 06:00:00,Short,G2,0.5805,False,0.5725,True,0.563,2025-10-31 07:00:00,TP,0.8296943231441103,0.563,0.5971
YBUSDT,30m,3,2025-10-31 07:00:00,Short,G2,0.5805,False,0.5655,True,0.563,2025-10-31 07:30:00,TP,0.22104332449160544,0.563,0.5971
YBUSDT,30m,4,2025-10-31 07:30:00,Short,G2,0.5805,False,0.5631,True,0.563,2025-10-31 08:00:00,TP,0.00887941751022021,0.563,0.5971
CAKEUSDT,30m,0,2025-10-24 23:00:00,Short,G1,2.6625,True,2.6591,True,2.6434,2025-10-25 00:30:00,TP,0.6539386650631337,2.6434,2.6735
CAKEUSDT,30m,1,2025-10-27 03:30:00,Short,G3,2.8412,False,2.8173,True,2.8066,2025-10-27 04:00:00,TP,0.18989812941468662,2.8066,2.871
CAKEUSDT,30m,2,2025-10-28 07:00:00,Long,G1,2.6613,False,2.6833,True,2.7109,2025-10-28 13:00:00,TP,0.5142921030074921,2.7109,2.6477
CAKEUSDT,25m,0,2025-11-04 04:45:00,Short,G2,2.2624,False,2.2492,True,2.2427,2025-11-05 02:50:00,TP,0.1444958207362607,2.2427,2.2728
HEIUSDT,1h,0,2025-10-24 12:00:00,Long,G2,0.2455,False,0.2495,True,0.2489,2025-10-24 13:00:00,TP,-0.12024048096192173,0.2489,0.2443
HEIUSDT,1h,1,2025-11-05 03:00:00,Long,G1,0.1965,False,0.21,True,0.2144,2025-11-05 08:00:00,TP,1.0476190476190512,0.2144,0.1964
HEIUSDT,15m,0,2025-10-31 20:30:00,Short,G3,0.2345,False,0.2342,True,0.2321,2025-10-31 21:00:00,TP,0.44833475661827304,0.2321,0.2359
HEIUSDT,15m,1,2025-11-03 19:00:00,Short,G1,0.2461,False,0.2392,True,0.2399,2025-11-03 19:15:00,TP,-0.146321070234115,0.2399,0.2474
HEIUSDT,45m,0,2025-11-05 03:00:00,Long,G1,0.1965,False,0.21,True,0.2144,2025-11-05 08:15:00,TP,1.0476190476190512,0.2144,0.1964
KAVAUSDT,1h,0,2025-10-14 16:00:00,Long,G1,0.1727,False,0.1805,True,0.1807,2025-10-14 17:00:00,TP,0.05540166204986308,0.1807,0.1715
KAVAUSDT,25m,0,2025-11-03 07:30:00,Long,G1,0.1249,True,0.1267,True,0.1241,2025-11-03 08:45:00,SL,-1.351351351351346,0.1289,0.1241
TUTUSDT,30m,0,2025-10-31 05:30:00,Short,G2,0.01962,False,0.01951,True,0.01948,2025-10-31 06:00:00,TP,0.07688364941055556,0.01948,0.01977
TUTUSDT,30m,1,2025-11-03 07:30:00,Long,G1,0.01805,True,0.01821,True,0.01761,2025-11-03 14:30:00,SL,-2.8681742967457233,0.01861,0.01761
TUTUSDT,15m,0,2025-10-28 09:30:00,Short,G2,0.02241,True,0.02236,True,0.0226,2025-10-28 10:15:00,SL,-0.9604645968282172,0.0223,0.0226
SONICUSDT,15m,0,2025-11-03 21:45:00,Long,G1,0.1142,True,0.1155,True,0.1159,2025-11-03 23:45:00,TP,0.9142359599477538,0.1159,0.1133
KITEUSDT,15m,0,2025-11-04 03:15:00,Long,G1,0.06911,True,0.07144,True,0.06745,2025-11-04 05:15:00,SL,-4.019921736037009,0.07313,0.06745
KITEUSDT,15m,1,2025-11-05 13:45:00,Long,G2,0.08337,False,0.08574,True,0.08622,2025-11-05 14:00:00,TP,0.27991602519244707,0.08622,0.08168
KITEUSDT,25m,0,2025-11-04 03:30:00,Long,G1,0.06911,True,0.07167,True,0.06745,2025-11-04 05:10:00,SL,-4.1767296490979,0.0732,0.06745
LAUSDT,30m,0,2025-10-18 07:00:00,Short,G3,0.444,False,0.4354,True,0.4212,2025-10-20 01:30:00,TP,1.6306844281120798,0.4212,0.4631
LAUSDT,30m,1,2025-10-27 07:00:00,Long,G2,0.4176,True,0.4194,True,0.413,2025-10-27 08:00:00,SL,-1.3142174432497025,0.422,0.413
LAUSDT,15m,0,2025-11-01 23:45:00,Long,G1,0.3846,True,0.3868,True,0.3867,2025-11-02 00:00:00,TP,0.25926886180969694,0.3867,0.3837
CHESSUSDT,1h,0,2025-10-01 07:00:00,Short,G1,0.05985,True,0.05905,True,0.06018,2025-10-01 08:00:00,SL,-1.2279226240538175,0.05859,0.06018
AVAAIUSDT,1h,0,2025-10-01 22:00:00,Short,G1,0.01891,True,0.01868,True,0.01895,2025-10-02 00:00:00,SL,-0.8246874168662004,0.01837,0.01895
AVAAIUSDT,25m,0,2025-11-02 04:50:00,Long,G1,0.01372,True,0.01377,True,0.01399,2025-11-02 06:30:00,TP,1.7824663514005123,0.01399,0.0134
KGENUSDT,45m,0,2025-11-05 20:15:00,Short,G3,0.29886,False,0.29082,True,0.28617,2025-11-05 21:00:00,TP,0.799463585723135,0.28617,0.30061
MITOUSDT,1h,0,2025-09-28 13:00:00,Long,G1,0.14199,False,0.14646,True,0.14795,2025-09-28 21:00:00,TP,0.5086713095725766,0.14795,0.14074
MITOUSDT,1h,1,2025-10-31 07:00:00,Short,G3,0.10106,True,0.10027,True,0.10229,2025-10-31 15:00:00,SL,-1.6142651368400152,0.0994,0.10229
MITOUSDT,15m,0,2025-11-02 16:45:00,Long,G1,0.08876,False,0.09029,True,0.09048,2025-11-02 17:00:00,FORCED_CLOSE_NEW_SIGNAL,0.10521652453206869,0.09109,0.0879
MITOUSDT,15m,1,2025-11-02 17:00:00,Long,G1,0.08876,True,0.09048,True,0.0879,2025-11-02 19:45:00,SL,-1.9192144610577988,0.09109,0.0879
XMRUSDT,30m,0,2025-10-22 07:00:00,Short,G2,309.82,True,308.28,True,307.55,2025-10-22 07:30:00,TP,0.48535835625301516,307.55,312.28
XMRUSDT,1h,0,2025-10-15 23:00:00,Long,G2,315.76,True,316.5,True,320.52,2025-10-16 04:00:00,TP,1.3886692183595313,320.52,310.5
APEUSDT,30m,0,2025-10-21 06:00:00,Long,G1,0.3974,True,0.4011,True,0.3961,2025-10-21 07:00:00,SL,-0.7889793362554756,0.4047,0.3961
APEUSDT,30m,1,2025-10-24 22:30:00,Short,G1,0.4892,False,0.4815,True,0.4768,2025-10-25 00:00:00,TP,0.4880581516095516,0.4768,0.4974
APEUSDT,25m,0,2025-11-04 22:15:00,Long,G1,0.3318,False,0.3529,True,0.3567,2025-11-05 02:25:00,TP,0.5383961462170622,0.3567,0.3309
SQDUSDT,30m,0,2025-10-20 21:30:00,Long,G3,0.1536,True,0.15673,True,0.15208,2025-10-21 01:30:00,SL,-1.988206103180488,0.15672,0.15208
SQDUSDT,30m,1,2025-11-03 10:00:00,Short,G1,0.08044,False,0.07794,True,0.07735,2025-11-03 10:30:00,TP,0.37849627918911555,0.07735,0.08127
SQDUSDT,30m,2,2025-11-04 12:30:00,Short,G1,0.07381,True,0.07273,True,0.07221,2025-11-04 13:00:00,TP,1.446703971611854,0.07221,0.0747
SQDUSDT,1h,0,2025-09-30 06:00:00,Short,G1,0.144,False,0.13034,True,0.12436,2025-09-30 12:00:00,TP,2.294000306889678,0.12436,0.16057
SQDUSDT,1h,1,2025-10-17 16:00:00,Long,G2,0.14339,False,0.14782,True,0.14973,2025-10-17 17:00:00,TP,0.6460560140711659,0.14973,0.14217
SQDUSDT,1h,2,2025-10-26 17:00:00,Short,G2,0.13186,False,0.12988,True,0.12925,2025-10-26 18:00:00,TP,0.24253156760085914,0.12925,0.134
SQDUSDT,25m,0,2025-11-04 11:50:00,Short,G1,0.07381,False,0.07302,True,0.07221,2025-11-04 12:40:00,TP,0.5546425636811868,0.07221,0.0747
FIDAUSDT,15m,0,2025-11-05 16:15:00,Short,G3,0.05057,True,0.05031,True,0.05095,2025-11-05 16:45:00,SL,-1.0111022997621006,0.04948,0.05095
SOMIUSDT,1h,0,2025-10-24 11:00:00,Short,G3,0.5167,True,0.5158,True,0.526,2025-10-24 12:00:00,SL,-1.888619854721535,0.5035,0.526
SOMIUSDT,1h,1,2025-10-29 18:00:00,Long,G1,0.4404,True,0.4431,True,0.4267,2025-10-30 03:00:00,SL,-3.406904357668354,0.4499,0.4267
SOMIUSDT,15m,0,2025-11-04 22:30:00,Long,G1,0.3116,False,0.3332,True,0.3445,2025-11-05 04:45:00,TP,1.69567827130852,0.3445,0.3099
1INCHUSDT,15m,0,2025-11-03 19:00:00,Short,G1,0.1553,False,0.1526,True,0.152,2025-11-03 19:15:00,TP,0.19659239842726642,0.152,0.1554
1INCHUSDT,15m,1,2025-11-05 06:00:00,Short,G1,0.1494,False,0.1487,True,0.1474,2025-11-05 08:15:00,TP,0.4371217215870866,0.1474,0.1499
AXLUSDT,30m,0,2025-10-31 05:30:00,Short,G1,0.1697,False,0.1688,True,0.1674,2025-10-31 06:30:00,TP,0.41469194312796576,0.1674,0.1703
AXLUSDT,1h,0,2025-10-30 23:00:00,Long,G1,0.1601,False,0.1632,True,0.1649,2025-11-03 09:00:00,TP,0.5208333333333269,0.1649,0.1587
AXLUSDT,25m,0,2025-11-05 11:35:00,Long,G3,0.1533,False,0.1541,True,0.1549,2025-11-05 12:00:00,TP,0.2595717066839789,0.1549,0.1516
JTOUSDT,15m,0,2025-11-05 06:15:00,Short,G1,0.7891,False,0.7783,True,0.7762,2025-11-05 06:30:00,TP,0.13490941796222478,0.7762,0.7938
JTOUSDT,25m,0,2025-11-05 06:10:00,Short,G1,0.7891,False,0.7804,True,0.7762,2025-11-05 06:35:00,TP,0.2690927729369542,0.7762,0.7938
VANRYUSDT,1h,0,2025-10-16 02:00:00,Long,G1,0.01846,True,0.01867,True,0.0181,2025-10-16 09:00:00,SL,-2.5047131699434244,0.01926,0.0181
TRADOORUSDT,15m,0,2025-11-05 00:30:00,Short,G1,2.05,False,2.029,True,2.001,2025-11-05 01:15:00,TP,0.6899950714637759,2.001,2.084
ONDOUSDT,15m,0,2025-10-27 11:00:00,Long,G1,0.7471,True,0.7501,True,0.7466,2025-10-27 11:15:00,SL,-0.2671653753673378,0.7542,0.7466
ONDOUSDT,15m,1,2025-11-04 12:30:00,Short,G1,0.61,True,0.6066,True,0.616,2025-11-04 15:00:00,SL,-1.2658227848101147,0.5998,0.616
ONDOUSDT,25m,0,2025-11-02 08:35:00,Short,G1,0.7081,False,0.7051,True,0.7013,2025-11-02 09:25:00,TP,0.2694653240675021,0.7013,0.7088
FISUSDT,30m,0,2025-10-31 02:30:00,Short,G1,0.06703,True,0.0669,True,0.06729,2025-10-31 04:00:00,SL,-0.48532815649967276,0.06591,0.06729
FISUSDT,1h,0,2025-10-10 07:00:00,Short,G1,0.08111,True,0.08068,True,0.08225,2025-10-10 11:00:00,SL,-1.6750108164905235,0.07974,0.08225
ZECUSDT,30m,0,2025-10-30 21:30:00,Long,G2,326.14,False,334.17,True,337.69,2025-10-30 22:30:00,TP,0.5266780381243052,337.69,297.45
ZECUSDT,1h,0,2025-10-10 08:00:00,Short,G1,240.88,False,227.07,True,226.67,2025-10-10 10:00:00,TP,0.08807856608094546,226.67,280.26
ZECUSDT,15m,0,2025-11-03 00:15:00,Short,G3,415.9,True,411.18,True,405.49,2025-11-03 02:00:00,TP,1.9466073414905343,405.49,420.0
ZECUSDT,15m,1,2025-11-04 14:00:00,Long,G1,390.9,True,402.01,True,424.0,2025-11-04 20:30:00,TP,6.947825099948296,424.0,371.35
ZECUSDT,15m,2,2025-11-05 13:00:00,Short,G1,460.0,True,453.31,True,465.0,2025-11-05 13:30:00,SL,-1.8274189486592782,440.0,465.0
DEGENUSDT,15m,0,2025-10-30 08:15:00,Short,G1,0.002005,False,0.001981,True,0.00198,2025-10-30 08:30:00,TP,0.025239777889957918,0.00198,0.002015
OXTUSDT,30m,0,2025-10-26 14:30:00,Short,G1,0.04201,True,0.04187,True,0.04213,2025-10-26 22:00:00,SL,-0.4530281354315753,0.04142,0.04213
OXTUSDT,1h,0,2025-10-14 05:00:00,Short,G1,0.04629,False,0.04491,True,0.04398,2025-10-14 15:00:00,TP,1.0354041416165667,0.04398,0.04692
OXTUSDT,15m,0,2025-11-03 07:15:00,Long,G2,0.03738,False,0.03758,True,0.03768,2025-11-03 07:30:00,TP,0.1330494944119158,0.03768,0.03703
OXTUSDT,15m,1,2025-11-05 14:30:00,Short,G2,0.0368,True,0.03673,True,0.03711,2025-11-05 14:45:00,SL,-0.938392492860052,0.03658,0.03711
BANANAS31USDT,30m,0,2025-10-18 20:30:00,Long,G3,0.00334,True,0.003385,True,0.003392,2025-10-19 09:30:00,TP,0.8773234200743498,0.003392,0.003294
BANANAS31USDT,30m,1,2025-11-04 12:00:00,Short,G3,0.002513,False,0.002511,True,0.002484,2025-11-04 13:00:00,TP,0.5376344086021527,0.002484,0.002542
BANANAS31USDT,1h,0,2025-10-16 03:00:00,Long,G3,0.003491,True,0.003589,True,0.003431,2025-10-16 09:00:00,SL,-3.0790960451977445,0.003631,0.003431
SAHARAUSDT,1h,0,2025-10-08 02:00:00,Long,G1,0.07819,True,0.07911,True,0.07779,2025-10-08 03:00:00,SL,-1.093452002542911,0.07987,0.07779
FLUIDUSDT,1h,0,2025-10-07 01:00:00,Short,G3,6.92,True,6.822,True,6.79,2025-10-07 06:00:00,TP,1.178867704846462,6.79,7.046
FLUIDUSDT,15m,0,2025-10-30 08:30:00,Short,G1,4.601,False,4.558,True,4.552,2025-10-30 08:45:00,TP,0.06581834137779978,4.552,4.613
MERLUSDT,1h,0,2025-10-29 14:00:00,Short,G1,0.33438,True,0.32843,True,0.32172,2025-10-29 17:00:00,TP,2.922406119400733,0.32172,0.34754
MERLUSDT,15m,0,2025-11-04 20:45:00,Long,G3,0.31037,True,0.31127,True,0.30485,2025-11-04 21:00:00,SL,-1.9207258220191672,0.3153,0.30485
HYPEUSDT,30m,0,2025-10-23 11:30:00,Short,G3,39.177,True,39.056,True,39.458,2025-10-23 12:00:00,SL,-0.8730331190162626,38.435,39.458
TAIKOUSDT,1h,0,2025-10-09 18:00:00,Long,G1,0.3462,False,0.352,True,0.3546,2025-10-10 03:00:00,TP,0.3693181818181885,0.3546,0.3451
TAIKOUSDT,1h,1,2025-11-05 03:00:00,Long,G1,0.2006,False,0.2142,True,0.2147,2025-11-05 11:00:00,TP,0.11671335200746977,0.2147,0.2005
TAIKOUSDT,45m,0,2025-11-05 03:00:00,Long,G1,0.2006,False,0.2142,True,0.2147,2025-11-05 11:15:00,TP,0.11671335200746977,0.2147,0.2005
HOOKUSDT,30m,0,2025-10-23 11:00:00,Short,G1,0.06472,False,0.06425,True,0.06391,2025-10-23 11:30:00,TP,0.2645914396887214,0.06391,0.0655
A2ZUSDT,30m,0,2025-10-25 03:00:00,Short,G2,0.003914,False,0.003907,True,0.003904,2025-10-25 06:00:00,TP,0.03839262861530541,0.003904,0.003923
A2ZUSDT,1h,0,2025-10-10 01:00:00,Short,G3,0.006124,False,0.006069,True,0.005906,2025-10-10 05:00:00,TP,1.3428900972153563,0.005906,0.006227
A2ZUSDT,25m,0,2025-11-05 11:35:00,Long,G3,0.003622,False,0.003631,True,0.003663,2025-11-05 12:00:00,TP,0.4406499586890651,0.003663,0.003557
TWTUSDT,30m,0,2025-10-18 04:30:00,Short,G2,1.3089,True,1.3067,True,1.3015,2025-10-18 05:00:00,TP,0.48172503440891196,1.3015,1.3445
SWELLUSDT,1h,0,2025-10-15 01:00:00,Short,G1,0.006738,True,0.00668,True,0.006743,2025-10-15 02:00:00,SL,-0.5067819347145652,0.006556,0.006743
SWELLUSDT,25m,0,2025-11-04 22:40:00,Long,G1,0.004529,True,0.004708,True,0.0045,2025-11-05 01:10:00,SL,-2.5657681065281053,0.004771,0.0045
REZUSDT,45m,0,2025-11-02 22:30:00,Long,G1,0.0084,True,0.00857,True,0.00835,2025-11-03 01:30:00,SL,-1.591043017088977,0.0088,0.00835
COWUSDT,45m,0,2025-11-02 21:45:00,Long,G3,0.2127,False,0.214,True,0.2154,2025-11-02 22:30:00,TP,0.3271028037383206,0.2154,0.2111
NAORISUSDT,15m,0,2025-10-30 17:00:00,Long,G2,0.04649,True,0.04667,True,0.04608,2025-10-30 17:30:00,SL,-1.0734220695577363,0.0471,0.04608
ZBTUSDT,30m,0,2025-10-21 10:30:00,Long,G1,0.2812,True,0.2882,True,0.2924,2025-10-21 13:00:00,TP,2.7046013347383155,0.2924,0.2778
TACUSDT,15m,0,2025-11-03 00:30:00,Long,G3,0.005152,True,0.005209,True,0.005119,2025-11-03 00:45:00,SL,-1.1871440980600314,0.005238,0.005119
TACUSDT,25m,0,2025-11-05 16:10:00,Long,G2,0.00478,True,0.004784,True,0.004842,2025-11-05 17:00:00,TP,1.254705144291095,0.004842,0.004659
HAEDALUSDT,30m,0,2025-10-18 17:30:00,Long,G1,0.09464,False,0.09574,True,0.09608,2025-10-18 18:00:00,TP,0.17756423647377953,0.09608,0.09371
HAEDALUSDT,1h,0,2025-10-12 05:00:00,Long,G2,0.09494,False,0.09592,True,0.09655,2025-10-12 07:00:00,TP,0.3283986655546245,0.09655,0.09233
HAEDALUSDT,15m,0,2025-10-28 14:45:00,Short,G3,0.09586,False,0.09451,True,0.09499,2025-10-28 15:15:00,TP,-0.25394138186435733,0.09499,0.0968
DOGEUSDT,1h,0,2025-09-27 20:00:00,Long,G1,0.22779,False,0.22972,True,0.2307,2025-09-27 22:00:00,TP,0.21330315166288977,0.2307,0.22765
DOGEUSDT,1h,1,2025-10-23 12:00:00,Short,G1,0.19505,True,0.19326,True,0.19302,2025-10-23 13:00:00,TP,0.5845844814709882,0.19302,0.19587
DOGEUSDT,1h,2,2025-10-28 07:00:00,Long,G1,0.19812,False,0.20115,True,0.20149,2025-10-28 13:00:00,TP,0.0845140442455896,0.20149,0.19801
DOGEUSDT,25m,0,2025-11-05 11:35:00,Long,G3,0.16307,True,0.1632,True,0.16413,2025-11-05 12:00:00,TP,0.6099242958286056,0.16413,0.16104
CATIUSDT,1h,0,2025-10-31 01:00:00,Long,G1,0.07406,False,0.07525,True,0.0774,2025-10-31 02:00:00,TP,1.428571428571428,0.0774,0.07141
CATIUSDT,1h,1,2025-10-31 02:00:00,Long,G1,0.07406,False,0.07566,True,0.0774,2025-10-31 04:00:00,TP,1.1498810467882576,0.0774,0.07141
CATIUSDT,1h,2,2025-10-31 05:00:00,Long,G1,0.07406,False,0.07704,True,0.0774,2025-10-31 09:00:00,TP,0.2336448598130836,0.0774,0.07141
CATIUSDT,15m,0,2025-10-29 20:30:00,Long,G3,0.08124,False,0.08254,True,0.08272,2025-10-29 20:45:00,TP,0.10903804216137605,0.08272,0.08069
CATIUSDT,15m,1,2025-11-01 09:45:00,Short,G3,0.07783,False,0.07764,True,0.07736,2025-11-01 10:00:00,TP,0.18031942297784806,0.07736,0.07847
CATIUSDT,15m,2,2025-11-01 10:00:00,Short,G3,0.07783,True,0.07744,True,0.07847,2025-11-01 13:00:00,SL,-1.0755458234043955,0.07736,0.07847
CATIUSDT,15m,3,2025-11-02 17:00:00,Long,G3,0.07298,False,0.07311,True,0.07463,2025-11-02 22:15:00,TP,1.0395294761318614,0.07463,0.07181
CATIUSDT,15m,4,2025-11-03 13:45:00,Long,G1,0.06691,False,0.06731,True,0.06769,2025-11-03 14:00:00,TP,0.2822760362501897,0.06769,0.06603
1000RATSUSDT,30m,0,2025-10-22 22:30:00,Long,G2,0.02742,False,0.02775,True,0.02774,2025-10-22 23:30:00,TP,-0.018018018018017282,0.02774,0.02725
1000RATSUSDT,30m,1,2025-10-31 20:00:00,Short,G1,0.0355,True,0.03427,True,0.0358,2025-11-01 11:30:00,SL,-2.6229038268596794,0.03339,0.0358
1000RATSUSDT,30m,2,2025-11-05 00:00:00,Long,G1,0.03465,False,0.03505,True,0.0351,2025-11-05 00:30:00,TP,0.07132667617689221,0.0351,0.03452
1000RATSUSDT,15m,0,2025-11-01 18:45:00,Long,G3,0.0337,True,0.03426,True,0.03434,2025-11-02 03:30:00,TP,1.0594467333725903,0.03434,0.03325
1000RATSUSDT,25m,0,2025-11-04 23:55:00,Long,G1,0.03465,False,0.03502,True,0.0351,2025-11-05 00:20:00,TP,0.11422044545973263,0.0351,0.03452
VOXELUSDT,1h,0,2025-10-25 04:00:00,Short,G1,0.04017,False,0.0395,True,0.03941,2025-10-25 05:00:00,TP,0.11392405063291114,0.03941,0.04022
PLUMEUSDT,1h,0,2025-10-04 04:00:00,Short,G3,0.10144,False,0.09825,True,0.09799,2025-10-04 08:00:00,TP,0.13231552162850393,0.09799,0.10286
AEVOUSDT,1h,0,2025-10-10 08:00:00,Short,G1,0.09827,False,0.09621,True,0.09602,2025-10-10 09:00:00,TP,0.09874233447667062,0.09602,0.09846
AEVOUSDT,15m,0,2025-10-27 06:00:00,Short,G2,0.06898,True,0.06896,True,0.06849,2025-10-27 07:00:00,TP,0.6959547629404208,0.06849,0.0698
AEVOUSDT,15m,1,2025-11-06 00:15:00,Short,G3,0.05319,False,0.05293,True,0.05272,2025-11-06 00:45:00,TP,0.19837521254486581,0.05272,0.05341
CETUSUSDT,15m,0,2025-10-30 08:30:00,Short,G3,0.04903,False,0.04809,True,0.04806,2025-10-30 08:45:00,TP,0.031191515907675448,0.04806,0.04958
WLFIUSDT,30m,0,2025-10-26 16:30:00,Short,G3,0.1484,True,0.1476,True,0.1453,2025-10-26 21:30:00,TP,1.8243243243243292,0.1453,0.1507
UMAUSDT,30m,0,2025-10-27 15:30:00,Long,G1,1.149,False,1.159,True,1.168,2025-10-27 17:00:00,TP,0.38826574633304123,1.168,1.133
UMAUSDT,30m,1,2025-10-27 17:00:00,Long,G1,1.149,False,1.166,True,1.168,2025-10-27 17:30:00,TP,0.0857632933104632,1.168,1.133
UMAUSDT,1h,0,2025-10-08 08:00:00,Long,G2,1.219,False,1.225,True,1.23,2025-10-08 09:00:00,FORCED_CLOSE_NEW_SIGNAL,0.20408163265305687,1.242,1.211
UMAUSDT,1h,1,2025-10-08 09:00:00,Long,G2,1.219,False,1.23,True,1.242,2025-10-08 13:00:00,TP,0.4878048780487809,1.242,1.211
UMAUSDT,15m,0,2025-10-30 03:45:00,Short,G1,1.125,False,1.115,True,1.115,2025-10-30 04:00:00,TP,0.0,1.115,1.126
UMAUSDT,25m,0,2025-11-04 22:15:00,Long,G1,0.904,False,0.951,True,0.958,2025-11-04 23:05:00,TP,0.36803364879074696,0.958,0.901
